Linha,Coluna,Temperatura_C
5,22,24.10
5,23,24.77
5,24,25.46
5,25,26.45
5,26,26.71
5,27,26.77
5,28,27.09
5,29,27.18
5,30,27.79
5,31,23.71
6,0,23.69
6,1,23.54
6,2,23.39
6,3,23.24
6,4,23.18
6,5,23.32
6,6,23.13
6,7,23.54
6,8,23.26
6,9,23.45
6,10,23.12
6,11,23.36
6,12,22.97
6,13,23.37
6,14,23.07
6,15,23.06
6,16,22.79
6,17,23.08
6,18,23.11
6,19,23.17
6,20,23.30
6,21,23.56
6,22,23.36
6,23,24.10
6,24,24.69
6,25,26.24
6,26,26.17
6,27,26.64
6,28,26.62
6,29,27.55
6,30,27.58
6,31,23.67
7,0,23.35
7,1,23.69
7,2,23.56
7,3,23.05
7,4,23.24
7,5,23.42
7,6,23.19
7,7,23.48
7,8,23.41
7,9,23.20
7,10,23.37
7,11,22.98
7,12,23.17
7,13,23.34
7,14,23.24
7,15,22.98
7,16,22.89
7,17,22.88
7,18,23.13
7,19,23.25
7,20,23.40
7,21,23.47
7,22,23.41
7,23,23.59
7,24,24.39
7,25,25.97
7,26,26.36
7,27,26.67
7,28,26.99
7,29,26.80
7,30,27.46
7,31,23.37
8,0,23.45
8,1,23.47
8,2,23.45
8,3,22.88
8,4,22.97
8,5,23.24
8,6,23.00
8,7,23.03
8,8,23.03
8,9,23.32
8,10,22.89
8,11,23.08
8,12,22.99
8,13,23.09
8,14,23.21
8,15,23.04
8,16,22.88
8,17,23.10
8,18,22.69
8,19,22.96
8,20,23.12
8,21,23.42
8,22,23.39
8,23,23.44
8,24,23.86
8,25,25.81
8,26,26.23
8,27,26.38
8,28,26.54
8,29,27.11
8,30,27.31
8,31,23.41
9,0,23.55
9,1,23.25
9,2,23.34
9,3,22.98
9,4,23.08
9,5,23.02
9,6,23.28
9,7,22.91
9,8,22.95
9,9,23.03
9,10,23.14
9,11,22.73
9,12,23.04
9,13,23.07
9,14,23.00
9,15,23.00
9,16,23.02
9,17,23.11
9,18,22.87
9,19,22.95
9,20,23.10
9,21,23.17
9,22,23.48
9,23,23.31
9,24,23.63
9,25,25.38
9,26,26.39
9,27,26.33
9,28,26.49
9,29,26.70
9,30,26.91
9,31,23.89
10,0,23.41
10,1,23.39
10,2,23.24
10,3,23.13
10,4,23.30
10,5,23.00
10,6,22.89
10,7,23.13
10,8,23.07
10,9,23.18
10,10,22.96
10,11,23.02
10,12,23.13
10,13,23.21
10,14,23.04
10,15,23.05
10,16,23.00
10,17,23.04
10,18,22.81
10,19,22.87
10,20,22.83
10,21,23.37
10,22,23.19
10,23,23.39
10,24,23.11
10,25,24.58
10,26,25.11
10,27,25.28
10,28,25.50
10,29,25.94
10,30,25.83
10,31,23.52
11,0,23.50
11,1,23.55
11,2,23.50
11,3,23.28
11,4,22.78
11,5,23.14
11,6,23.10
11,7,23.22
11,8,23.13
11,9,22.92
11,10,23.30
11,11,23.14
11,12,23.19
11,13,22.85
11,14,22.96
11,15,23.02
11,16,23.28
11,17,23.09
11,18,22.96
11,19,22.82
11,20,23.23
11,21,23.16
11,22,23.52
11,23,23.25
11,24,23.47
11,25,23.75
11,26,23.90
11,27,23.89
11,28,24.20
11,29,24.24
11,30,24.89
11,31,23.52
12,0,23.67
12,1,23.59
12,2,23.02
12,3,23.16
12,4,22.89
12,5,23.53
12,6,23.07
12,7,23.20
12,8,23.14
12,9,23.19
12,10,23.02
12,11,23.16
12,12,23.19
12,13,23.22
12,14,23.03
12,15,23.14
12,16,22.98
12,17,23.12
12,18,22.81
12,19,23.08
12,20,22.79
12,21,23.42
12,22,23.13
12,23,23.15
12,24,23.52
12,25,23.45
12,26,23.29
12,27,23.65
12,28,23.43
12,29,23.88
12,30,24.02
12,31,23.88
13,0,23.52
13,1,23.10
13,2,23.20
13,3,22.80
13,4,23.12
13,5,23.06
13,6,23.18
13,7,23.28
13,8,22.92
13,9,23.15
13,10,23.06
13,11,23.14
13,12,23.11
13,13,23.08
13,14,23.25
13,15,23.06
13,16,23.13
13,17,22.80
13,18,23.21
13,19,22.72
13,20,22.98
13,21,23.13
13,22,23.37
13,23,23.24
13,24,23.22
13,25,23.37
13,26,23.43
13,27,23.11
13,28,23.66
13,29,23.65
13,30,24.20
13,31,23.90
14,0,23.60
14,1,23.49
14,2,23.12
14,3,22.85
14,4,23.03
14,5,23.31
14,6,23.21
14,7,23.25
14,8,22.93
14,9,23.37
14,10,23.18
14,11,23.16
14,12,23.06
14,13,23.40
14,14,22.88
14,15,23.05
14,16,22.82
14,17,23.19
14,18,22.89
14,19,23.00
14,20,23.06
14,21,23.02
14,22,22.95
14,23,22.96
14,24,23.24
14,25,23.50
14,26,23.38
14,27,23.50
14,28,23.43
14,29,23.71
14,30,23.76
14,31,24.07
15,0,23.91
15,1,23.46
15,2,23.36
15,3,22.80
15,4,23.08
15,5,23.17
15,6,23.16
15,7,23.00
15,8,23.17
15,9,23.19
15,10,22.99
15,11,22.94
15,12,23.01
15,13,22.99
15,14,22.96
15,15,23.09
15,16,23.01
15,17,22.99
15,18,23.07
15,19,22.64
15,20,22.93
15,21,22.69
15,22,23.18
15,23,23.14
15,24,23.15
15,25,23.40
15,26,23.20
15,27,23.35
15,28,23.45
15,29,23.54
15,30,23.69
15,31,23.32
16,0,23.45
16,1,23.65
16,2,23.37
16,3,22.88
16,4,23.05
16,5,23.29
16,6,23.12
16,7,23.29
16,8,22.83
16,9,23.27
16,10,23.04
16,11,23.12
16,12,22.91
16,13,23.27
16,14,22.73
16,15,23.18
16,16,23.14
16,17,23.16
16,18,22.95
16,19,23.14
16,20,22.86
16,21,23.02
16,22,22.97
16,23,23.12
16,24,22.89
16,25,23.32
16,26,23.48
16,27,23.45
16,28,23.22
16,29,23.58
16,30,23.44
16,31,23.56
17,0,23.68
17,1,23.68
17,2,23.49
17,3,23.03
17,4,23.12
17,5,23.19
17,6,23.34
17,7,23.04
17,8,23.06
17,9,23.28
17,10,23.03
17,11,23.06
17,12,23.00
17,13,23.10
17,14,23.12
17,15,23.14
17,16,23.01
17,17,22.92
17,18,23.17
17,19,22.95
17,20,23.24
17,21,22.94
17,22,23.26
17,23,22.90
17,24,23.06
17,25,23.09
17,26,23.48
17,27,22.98
17,28,23.11
17,29,23.57
17,30,24.01
17,31,24.06
18,0,23.03
18,1,23.74
18,2,23.52
18,3,23.78
18,4,23.32
18,5,23.46
18,6,23.39
18,7,23.45
18,8,23.11
18,9,23.40
18,10,23.07
18,11,23.57
18,12,23.24
18,13,23.81
18,14,23.55
18,15,23.38
18,16,23.49
18,17,23.35
18,18,23.16
18,19,23.30
18,20,23.23
18,21,23.51
18,22,23.31
18,23,23.20
18,24,22.75
18,25,23.43
18,26,23.07
18,27,22.96
18,28,23.21
18,29,23.85
18,30,23.51
18,31,24.06
19,0,23.94
19,1,23.68
19,2,23.57
19,3,23.31
19,4,23.61
19,5,23.41
19,6,23.36
19,7,23.49
19,8,23.36
19,9,23.76
19,10,23.81
19,11,23.90
19,12,23.96
19,13,24.01
19,14,24.20
19,15,24.01
19,16,23.82
19,17,23.90
19,18,23.57
19,19,22.87
19,20,23.58
19,21,23.50
19,22,23.40
19,23,22.78
19,24,22.87
19,25,23.13
19,26,23.39
19,27,23.10
19,28,23.30
19,29,23.23
19,30,23.78
19,31,23.97
20,0,23.15
20,1,23.64
20,2,23.50
20,3,23.76
20,4,23.37
20,5,23.91
20,6,24.14
20,7,24.25
20,8,24.04
20,9,24.61
20,10,24.68
20,11,24.89
20,12,24.59
20,13,24.79
20,14,24.60
20,15,24.70
20,16,24.34
20,17,24.47
20,18,24.02
20,19,23.52
20,20,23.32
20,21,23.49
20,22,23.34
20,23,23.61
20,24,23.25
20,25,23.31
20,26,23.16
20,27,23.27
20,28,23.14
20,29,23.59
20,30,23.49
20,31,23.98
21,0,23.42
21,1,23.73
21,2,23.71
21,3,23.54
21,4,24.12
21,5,24.30
21,6,24.43
21,7,24.82
21,8,24.78
21,9,25.07
21,10,25.11
21,11,24.53
21,12,24.60
21,13,24.40
21,14,24.55
21,15,24.45
21,16,24.24
21,17,24.16
21,18,24.42
21,19,23.41
21,20,23.48
21,21,23.30
21,22,23.68
21,23,23.54
21,24,23.23
21,25,23.40
21,26,23.36
21,27,23.13
21,28,22.92
21,29,23.29
21,30,23.68
21,31,23.68
22,0,23.63
22,1,24.61
22,2,24.24
22,3,25.11
22,4,24.96
22,5,25.77
22,6,25.26
22,7,25.20
22,8,24.97
22,9,24.68
22,10,24.76
22,11,24.34
22,12,23.75
22,13,24.15
22,14,23.55
22,15,23.72
22,16,23.73
22,17,24.19
22,18,24.31
22,19,23.68
22,20,23.50
22,21,23.57
22,22,23.71
22,23,23.69
22,24,23.42
22,25,23.71
22,26,23.68
22,27,23.77
22,28,23.26
22,29,23.85
22,30,23.64
22,31,24.14
23,0,24.01
23,1,24.61
23,2,24.71
23,3,25.12
23,4,25.20
23,5,25.38
23,6,25.39
23,7,24.79
23,8,24.87
23,9,24.26
23,10,24.69
23,11,23.88
23,12,23.51
23,13,23.57
23,14,23.85
23,15,23.52
23,16,23.65
23,17,23.94
23,18,24.47
23,19,23.62
23,20,23.36
23,21,23.64
23,22,23.83
23,23,23.70
23,24,23.42
23,25,23.40
23,26,23.90
23,27,23.62
23,28,23.27
23,29,23.50
23,30,23.84
23,31,35.15
