Linha,Coluna,Temperatura_C
12,13,25.02
12,14,25.09
12,15,25.27
12,16,25.19
12,17,25.06
12,18,25.01
12,19,25.13
12,20,25.09
12,21,25.09
12,22,25.20
12,23,25.30
12,24,25.32
12,25,25.35
12,26,25.07
12,27,25.49
12,28,24.84
12,29,25.30
12,30,25.22
12,31,25.67
13,0,25.19
13,1,24.82
13,2,25.08
13,3,24.63
13,4,24.81
13,5,25.22
13,6,25.04
13,7,25.05
13,8,24.83
13,9,24.96
13,10,25.21
13,11,25.32
13,12,24.91
13,13,25.05
13,14,25.25
13,15,25.18
13,16,25.06
13,17,25.24
13,18,25.17
13,19,25.37
13,20,25.24
13,21,25.04
13,22,25.36
13,23,25.38
13,24,25.16
13,25,24.89
13,26,25.39
13,27,25.42
13,28,25.42
13,29,25.16
13,30,25.68
13,31,25.26
14,0,24.97
14,1,24.87
14,2,25.03
14,3,24.57
14,4,24.83
14,5,24.92
14,6,24.96
14,7,24.75
14,8,25.11
14,9,24.96
14,10,25.33
14,11,25.05
14,12,25.15
14,13,24.95
14,14,25.12
14,15,24.89
14,16,24.92
14,17,25.05
14,18,25.19
14,19,25.26
14,20,25.39
14,21,25.13
14,22,25.24
14,23,25.36
14,24,25.18
14,25,25.28
14,26,25.24
14,27,25.32
14,28,25.11
14,29,25.43
14,30,25.23
14,31,25.46
15,0,25.24
15,1,24.91
15,2,25.23
15,3,25.09
15,4,25.00
15,5,24.78
15,6,24.78
15,7,25.36
15,8,25.02
15,9,25.23
15,10,25.04
15,11,25.28
15,12,25.17
15,13,25.21
15,14,25.13
15,15,25.36
15,16,24.85
15,17,25.27
15,18,25.21
15,19,25.31
15,20,25.20
15,21,25.05
15,22,25.47
15,23,25.15
15,24,25.33
15,25,24.91
15,26,25.45
15,27,25.29
15,28,25.17
15,29,25.09
15,30,25.33
15,31,25.12
16,0,25.37
16,1,25.12
16,2,25.40
16,3,25.41
16,4,25.34
16,5,25.15
16,6,25.48
16,7,25.64
16,8,25.26
16,9,25.22
16,10,25.21
16,11,25.42
16,12,25.50
16,13,25.21
16,14,25.19
16,15,25.25
16,16,25.33
16,17,25.28
16,18,25.32
16,19,25.63
16,20,25.23
16,21,25.30
16,22,25.20
16,23,25.50
16,24,25.19
16,25,25.18
16,26,25.02
16,27,25.65
16,28,25.07
16,29,25.47
16,30,25.33
16,31,25.77
17,0,25.73
17,1,24.91
17,2,25.81
17,3,25.46
17,4,25.45
17,5,25.51
17,6,25.70
17,7,25.14
17,8,25.39
17,9,25.40
17,10,25.29
17,11,25.37
17,12,25.15
17,13,25.18
17,14,25.35
17,15,25.08
17,16,25.09
17,17,25.20
17,18,25.33
17,19,25.28
17,20,25.32
17,21,25.26
17,22,25.50
17,23,25.34
17,24,25.17
17,25,25.29
17,26,25.49
17,27,25.46
17,28,25.38
17,29,24.98
17,30,25.59
17,31,25.43
18,0,25.07
18,1,25.42
18,2,25.28
18,3,25.23
18,4,24.92
18,5,24.90
18,6,25.63
18,7,25.47
18,8,25.46
18,9,25.17
18,10,25.53
18,11,25.65
18,12,25.39
18,13,25.48
18,14,25.43
18,15,25.40
18,16,25.27
18,17,25.25
18,18,25.41
18,19,25.47
18,20,25.25
18,21,25.55
18,22,25.30
18,23,25.34
18,24,25.28
18,25,25.23
18,26,25.45
18,27,25.40
18,28,25.44
18,29,25.88
18,30,25.37
18,31,26.02
19,0,25.86
19,1,24.92
19,2,25.35
19,3,24.93
19,4,25.08
19,5,25.11
19,6,25.09
19,7,25.16
19,8,25.28
19,9,25.47
19,10,25.57
19,11,25.36
19,12,25.60
19,13,25.31
19,14,25.52
19,15,25.26
19,16,25.41
19,17,25.17
19,18,25.54
19,19,25.18
19,20,25.42
19,21,25.27
19,22,25.38
19,23,25.16
19,24,25.21
19,25,25.30
19,26,25.53
19,27,25.26
19,28,25.14
19,29,25.45
19,30,25.57
19,31,25.33
20,0,24.77
20,1,25.75
20,2,25.03
20,3,25.06
20,4,25.15
20,5,24.58
20,6,25.28
20,7,25.05
20,8,25.65
20,9,25.14
20,10,25.68
20,11,25.40
20,12,25.66
20,13,25.41
20,14,25.55
20,15,25.33
20,16,25.14
20,17,25.45
20,18,25.48
20,19,25.50
20,20,25.34
20,21,25.53
20,22,25.37
20,23,25.34
20,24,25.42
20,25,25.52
20,26,25.26
20,27,25.66
20,28,25.35
20,29,25.11
20,30,25.08
20,31,25.70
21,0,26.50
21,1,25.04
21,2,25.71
21,3,25.03
21,4,25.05
21,5,25.09
21,6,25.25
21,7,25.15
21,8,25.17
21,9,25.14
21,10,25.45
21,11,25.22
21,12,25.29
21,13,25.48
21,14,25.54
21,15,25.43
21,16,25.37
21,17,25.02
21,18,25.57
21,19,25.34
21,20,25.45
21,21,25.00
21,22,25.64
21,23,25.28
21,24,25.59
21,25,25.33
21,26,25.61
21,27,25.38
21,28,25.37
21,29,25.26
21,30,25.45
21,31,25.58
22,0,24.98
22,1,25.96
22,2,25.34
22,3,24.74
22,4,25.35
22,5,25.30
22,6,25.54
22,7,25.26
22,8,25.30
22,9,25.04
22,10,25.57
22,11,25.49
22,12,25.39
22,13,25.31
22,14,25.49
22,15,25.53
22,16,24.96
22,17,25.44
22,18,25.47
22,19,25.55
22,20,25.25
22,21,25.54
22,22,25.43
22,23,25.54
22,24,25.56
22,25,25.56
22,26,25.13
22,27,25.84
22,28,25.43
22,29,25.57
22,30,25.69
22,31,25.73
23,0,26.45
23,1,24.51
23,2,25.62
23,3,24.73
23,4,25.01
23,5,24.98
23,6,25.08
23,7,25.55
23,8,25.35
23,9,25.20
23,10,25.36
23,11,25.11
23,12,25.39
23,13,25.23
23,14,25.46
23,15,25.46
23,16,25.53
23,17,25.11
23,18,25.55
23,19,25.19
23,20,25.41
23,21,25.23
23,22,25.61
23,23,25.22
23,24,25.53
23,25,25.06
23,26,25.38
23,27,25.53
23,28,25.44
23,29,25.15
23,30,25.12
23,31,25.19
