Linha,Coluna,Temperatura_C
22,11,24.19
22,12,23.83
22,13,24.00
22,14,23.85
22,15,23.45
22,16,23.46
22,17,24.05
22,18,23.95
22,19,23.66
22,20,23.50
22,21,23.60
22,22,23.51
22,23,23.36
22,24,23.24
22,25,23.27
22,26,23.56
22,27,24.01
22,28,23.35
22,29,23.28
22,30,23.28
22,31,23.62
23,0,23.64
23,1,24.77
23,2,24.48
23,3,24.57
23,4,24.91
23,5,24.70
23,6,25.08
23,7,23.97
23,8,24.41
23,9,24.06
23,10,24.34
23,11,23.54
23,12,23.72
23,13,23.69
23,14,23.95
23,15,23.40
23,16,23.62
23,17,23.61
23,18,23.88
23,19,23.65
23,20,23.74
23,21,23.21
23,22,23.76
23,23,23.53
23,24,23.79
23,25,23.45
23,26,23.48
23,27,23.41
23,28,23.38
23,29,23.36
23,30,23.29
23,31,34.55
